,,,,,,,,,,,,,,,,,,,,,
,Top Accounts_Antigravity,,,,,,,,,,,,,,,,,,,,
,As of 2026-03-03 13:25:24 Pacific Standard Time/PST • Generated by Akshay Mehndiratta,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Filtered By,,,,,,,,,,,,,,,,,,,,
,Show: All accounts,,,,,,,,,,,,,,,,,,,,
,Level equals Level 1,,,,,,,,,,,,,,,,,,,,
,"Bucket equals Top, Strategics, Enterprises",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Account ID,,L1 Account ID,L1 account Name ( Top Level ),Account Name,Market,Pillar,Level,Customer Type,Account Type,Bucket,State/Province,Annual Revenue,Account Owner,Customer Account Reachable for Marketing,# of Providers,Physicians Count,Territory,SDR Rep Assigned,Domain,
,0015j00000DA1EUAA1,,0015j00000DA1EUAA1,Alcon,Alcon,Life Sciences,Value,Level 1,,Suspect,Top,TX,,Gina Black,,,,LS_All,Kumar Shanu Goswami,alcon.com,
,0015j00000DA1EuAAL,,0015j00000DA1EuAAL,ZOLL Medical Corporation,ZOLL Medical Corporation,Life Sciences,Value,Level 1,,Target,Top,MA,,Gina Black,,,,LS_All,Kumar Shanu Goswami,zoll.com,
,0015j00000DA1FEAA1,,0015j00000DA1FEAA1,Johnson & Johnson,Johnson & Johnson,Life Sciences,Value,Level 1,,Suspect,Top,NJ,,Shyam Dattani,,,,LS_All,Aditya Nandwana,its.jnj.com,
,0015j00000DA1FJAA1,,0015j00000DA1FJAA1,Jazz Pharmaceuticals,Jazz Pharmaceuticals,Life Sciences,Value,Level 1,,Suspect,Top,CA,,Gina Black,,,,LS_All,Kumar Shanu Goswami,jazzpharma.com,
,0015j00000DA1FLAA1,,0015j00000DA1FLAA1,Incyte,Incyte,Life Sciences,Value,Level 1,,Suspect,Top,DE,,Gina Black,,,,LS_All,Kumar Shanu Goswami,incyte.com,
,0015j00000DA1FkAAL,,0015j00000DA1FkAAL,Vertex Pharmaceuticals,Vertex Pharmaceuticals,Life Sciences,Value,Level 1,,Target,Top,MA,,Gina Black,,,,LS_All,Kumar Shanu Goswami,vrtx.com,
,0015j00000DA1HIAA1,,0015j00000DA1HIAA1,CenCal Health,CenCal Health,Payer,Value; PQS,Level 1,,Suspect,Top,CA,,Michael Rime,,,,Payer_Green,Dhanvir Singh,cencalhealth.org,
,0015j00000DA1HLAA1,,0015j00000DA1HLAA1,Blue Cross Of Idaho Health Service,Blue Cross Of Idaho Health Service,Payer,Value; Experience; PQS,Level 1,,Prospect,Top,ID,,Michael Rime,,,,Payer_Green,Dhanvir Singh,bcidaho.com,
,0015j00000DA1HMAA1,,0015j00000DA1HMAA1,Blue Cross and Blue Shield of Wyoming,Blue Cross and Blue Shield of Wyoming,Payer,Value; Experience; PQS,Level 1,,Target,Top,WY,,Hannah Schuyler,,,,Payer_Pink,Abhinav Pandey,bcbswy.com,
,0015j00000DA1HSAA1,,0015j00000DA1HSAA1,AltaMed Health Services Corporation,AltaMed Health Services Corporation,Provider,Value; Experience; Productivity; PQS; Gravity,Level 1,,Suspect,Enterprises,CA,,David Willyard,,,,Orbit_4,Ruchira Mishra,altamed.org,
,0015j00000DA1HaAAL,,0015j00000DA1HaAAL,IntegraNet Health,IntegraNet Health,Provider,Value; Productivity; Gravity,Level 1,,Suspect,Enterprises,TX,,Whitney Wilson,,,,Axis_5,Phalya Jhamb,integranethealth.com,
,0015j00000DA1HeAAL,,0015j00000DA1HeAAL,Hospital For Special Surgery,Hospital For Special Surgery,Speciality,Value; Experience,Level 1,,Target,Top,NY,,Anirudh kanwar,,835.0,563.0,Quantum_2,Yash raj,hss.edu,
,0015j00000DA1HgAAL,,0015j00000DA1HgAAL,Highmark Health,Highmark Health,Payer,Value; Experience; PQS,Level 1,,Prospect,Top,PA,,John Specht,,,,Payer_Orange,Ritika Shaw,highmark.com,
,0015j00000DA1HkAAL,,0015j00000DA1HkAAL,Health Plan Of San Mateo,Health Plan Of San Mateo,Payer,Value; PQS,Level 1,,Target,Top,CA,,Michael Rime,,,,Payer_Green,Dhanvir Singh,hpsm.org,
,0015j00000DA1HnAAL,,0015j00000DA1HnAAL,Hawaii Medical Service Association,Hawaii Medical Service Association,Payer,Value; Experience; PQS,Level 1,,Target,Top,HI,2194393000.0,Michael Rime,,,,Payer_Green,Dhanvir Singh,hmsa.com,
,0015j00000DA1HoAAL,,0015j00000DA1HoAAL,Hawaii Independent Physicians Association,Hawaii Independent Physicians Association,Provider,Value; Productivity; Gravity,Level 1,,Target,Enterprises,HI,,Chris Fox,,,,Orbit_5,Ashish Lotake,hawaiiipa.com,
,0015j00000DA1HpAAL,,0015j00000DA1HpAAL,GSK,GSK,Life Sciences,Value,Level 1,,Suspect,Top,NC,,Shyam Dattani,,,,LS_All,Aditya Nandwana,gsk.com,
,0015j00000DA1HqAAL,,0015j00000DA1HqAAL,Graphite Health,Graphite Health,Provider,Value; Productivity; Gravity,Level 1,,Target,Enterprises,NM,,Chris Fox,,,,Orbit_5,Ashish Lotake,graphitehealth.io,
,0015j00000DA1HsAAL,,0015j00000DA1HsAAL,Geha,Geha,Payer,Value; Experience; PQS,Level 1,,Suspect,Top,MO,,Hannah Schuyler,,,,Payer_Pink,Abhinav Pandey,geha.com,
,0015j00000DA1HtAAL,,0015j00000DA1HtAAL,Galderma,Galderma,Life Sciences,Value,Level 1,,Target,Top,TX,,Gina Black,,,,LS_All,Kumar Shanu Goswami,galderma.com,
,0015j00000DA1I1AAL,,0015j00000DA1I1AAL,Baptist Health (Jacksonville FL),Baptist Health (Jacksonville FL),Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,FL,,Mitch Anderson,,2435.0,,Axis_4,Anadi Shukla,baptistjax.com,
,0015j00000DA1LGAA1,,0015j00000DA1LGAA1,Womens Care Florida,Womens Care Florida,Speciality,Value; Experience; Productivity,Level 1,,Suspect,Top,FL,,Will Pettinger,,248.0,250.0,Quantum_1,Alishah Rehman,womenscarefl.com,
,0015j00000DA1LOAA1,,0015j00000DA1LOAA1,Southeastern Health Partners,Southeastern Health Partners,Provider,Value; Productivity; Gravity,Level 1,,Target,Enterprises,SC,,Brian Strok,,,,Vector_4,Yash Bhandari,southeasternhealthpartners.org,
,0015j00000DA1MtAAL,,0015j00000DA1MtAAL,Scan Health Plan,Scan Health Plan,Payer,Value; Experience; PQS,Level 1,,Prospect,Top,CA,,Michael Rime,,,,Payer_Green,Dhanvir Singh,scanhealthplan.com,
,0015j00000DA1MwAAL,,0015j00000DA1MwAAL,Saint Peters Healthcare,Saint Peters Healthcare,Provider,Experience; Productivity,Level 1,,Previous Customer,Enterprises,MT,,Chris Fox,,,90.0,Orbit_5,Ashish Lotake,sphealth.org,
,0015j00000DA1MxAAL,,0015j00000DA1MxAAL,Roche,Roche,Life Sciences,Value,Level 1,Innovaccer,Previous Customer,Top,NJ,,Shyam Dattani,Yes,,,LS_All,Aditya Nandwana,roche.com,
,0015j00000DA1N0AAL,,0015j00000DA1N0AAL,Covenant Health,Covenant Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,TN,,Mitch Anderson,,1841.0,,Axis_4,Anadi Shukla,covenanthealth.com,
,0015j00000DA1N6AAL,,0015j00000DA1N6AAL,Radius Health,Radius Health,Life Sciences,Value,Level 1,,Suspect,Top,MA,,Gina Black,,,,LS_All,Kumar Shanu Goswami,radiuspharm.com,
,0015j00000DA1NDAA1,,0015j00000DA1NDAA1,Community Health Plan Of Washington,Community Health Plan Of Washington,Payer,Value; Experience; PQS,Level 1,,Target,Top,WA,,Michael Rime,,,,Payer_Green,Dhanvir Singh,chpw.org,
,0015j00000DA1NEAA1,,0015j00000DA1NEAA1,Community Health Options,Community Health Options,Payer,Value; Experience; PQS,Level 1,,Suspect,Top,ME,,Alexander J. Keltner,,,,Payer_Blue,Abhishek Gautam,healthoptions.org,
,0015j00000DA1NIAA1,,0015j00000DA1NIAA1,Community Care of North Carolina,Community Care of North Carolina,Provider,Value; Experience; Productivity; Gravity,Level 1,Innovaccer,Customer,Enterprises,NC,,Kevin Arlington,Yes,,,Vector_5,Sandeep Prashar,communitycarenc.org,
,0015j00000DA1NLAA1,,0015j00000DA1NLAA1,Colorado Access,Colorado Access,Payer,Value; Experience; Productivity; PQS,Level 1,Innovaccer,Customer,Top,CO,,Hannah Schuyler,Yes,,,Payer_Pink,Abhinav Pandey,coaccess.com,
,0015j00000DA1NOAA1,,0015j00000DA1NOAA1,Clover Health,Clover Health,Payer,Value; Experience; PQS,Level 1,,Suspect,Top,NJ,,Michael Rime,,,,Payer_Green,Dhanvir Singh,cloverhealth.com,
,0015j00000DA1NPAA1,,0015j00000DA1NPAA1,City of Hope,City of Hope,Speciality,Value; Experience,Level 1,,Previous Customer,Top,CA,,Anirudh kanwar,,1040.0,577.0,Quantum_2,Yash raj,cityofhope.org,
,0015j00000DA1NRAA1,,0015j00000DA1NRAA1,Physicians Of Southwest Washington,Physicians Of Southwest Washington,Provider,Value; Experience; Productivity; Gravity,Level 1,Innovaccer,Customer,Enterprises,WA,,David Willyard,No,,22.0,Orbit_4,Ruchira Mishra,pswipa.com,
,0015j00000DA1NSAA1,,0015j00000DA1NSAA1,Philips,Philips,Life Sciences,Value,Level 1,,Suspect,Top,MA,,Gina Black,,,,LS_All,Kumar Shanu Goswami,philips.com,
,0015j00000DA1NTAA1,,0015j00000DA1NTAA1,Pfizer,Pfizer,Life Sciences,Value,Level 1,PQS,Customer,Top,NY,,Shyam Dattani,Yes,,,LS_All,Aditya Nandwana,pfizer.com,
,0015j00000DA1NUAA1,,0015j00000DA1NUAA1,Pediatric Associates,Pediatric Associates,Provider,Value; Experience; Productivity; Gravity,Level 1,Innovaccer,Customer,Enterprises,FL,,James Campbell,No,,450.0,Axis_2,Jayesh Jatolia,pediatricassociates.com,
,0015j00000DA1NXAA1,,0015j00000DA1NXAA1,P3 Health Partners,P3 Health Partners,Provider,Value; Experience; Productivity; Gravity,Level 1,Innovaccer,Customer,Enterprises,AZ,,Chris Fox,No,,,Orbit_5,Ashish Lotake,p3hp.org,
,0015j00000DA1NYAA1,,0015j00000DA1NYAA1,Childrens Of Alabama,Childrens Of Alabama,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,AL,,Brian Strok,,546.0,,Vector_4,Yash Bhandari,childrensal.org,
,0015j00000DA1NhAAL,,0015j00000DA1NhAAL,Children Health Alliance,Children Health Alliance,Provider,Value; Experience; Productivity,Level 1,Innovaccer,Customer,Enterprises,OR,,Kelley Gray,Yes,,,Axis_1,Rishav S,ch-alliance.org,
,0015j00000DA1PHAA1,,0015j00000DA1PHAA1,One Medical Group,One Medical Group,Provider,Value; Experience; Productivity; Gravity,Level 1,Innovaccer,Customer,Enterprises,CA,,Kelley Gray,Yes,,535.0,Axis_1,Rishav S,onemedical.com,
,0015j00000DA1PMAA1,,0015j00000DA1PMAA1,Bristol Myers Squibb,Bristol Myers Squibb,Life Sciences,Value,Level 1,,Suspect,Top,NJ,,Shyam Dattani,,,,LS_All,Aditya Nandwana,bms.com,
,0015j00000DA1POAA1,,0015j00000DA1POAA1,Bluecross Blueshield Of South Carolina,Bluecross Blueshield Of South Carolina,Payer,Value; Experience; PQS,Level 1,,Suspect,Top,SC,2700000000.0,Lisa Lehtinen,,,,Payer_Purple,Vignesh P,southcarolinablues.com,
,0015j00000DA1PPAA1,,0015j00000DA1PPAA1,Blue Cross Blue Shield Of Arizona,Blue Cross Blue Shield Of Arizona,Payer,Value; Experience; Productivity; PQS; Gravity,Level 1,Innovaccer,Customer,Top,AZ,,Michael Rime,Yes,,,Payer_Green,Dhanvir Singh,azblue.com,
,0015j00000DA1PRAA1,,0015j00000DA1PRAA1,Blue Cross And Blue Shield Of North Carolina,Blue Cross And Blue Shield Of North Carolina,Payer,Value; Experience; PQS,Level 1,,Target,Top,NC,7800000000.0,Lisa Lehtinen,,,,Payer_Purple,Vignesh P,bluecrossnc.com,
,0015j00000DA1PSAA1,,0015j00000DA1PSAA1,Blue Cross And Blue Shield Of Alabama,Blue Cross And Blue Shield Of Alabama,Payer,Value; Experience; PQS,Level 1,,Suspect,Top,AL,,Lisa Lehtinen,,,,Payer_Purple,Vignesh P,bcbsal.org,
,0015j00000DA1PTAA1,,0015j00000DA1PTAA1,Blue Cross & Blue Shield Of Rhode Island,Blue Cross & Blue Shield Of Rhode Island,Payer,Value; Experience; PQS,Level 1,,Suspect,Top,RI,,Alexander J. Keltner,,,,Payer_Blue,Abhishek Gautam,bcbsri.com,
,0015j00000DA1PUAA1,,0015j00000DA1PUAA1,BJC HealthCare,BJC HealthCare,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Strategics,MO,,Ryan Grace,,4319.0,,Vector_6,Ravina Singh,bjc.org,
,0015j00000DA1PVAA1,,0015j00000DA1PVAA1,Biogen,Biogen,Life Sciences,Value,Level 1,,Target,Top,MA,,Gina Black,,,,LS_All,Kumar Shanu Goswami,biogen.com,
,0015j00000DA1PWAA1,,0015j00000DA1PWAA1,Becton Dickinson,Becton Dickinson,Life Sciences,Value,Level 1,,Suspect,Top,NJ,,Gina Black,,,,LS_All,Kumar Shanu Goswami,bd.com,
,0015j00000DA1PXAA1,,0015j00000DA1PXAA1,AHMC Healthcare,AHMC Healthcare,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,CA,,David Willyard,,1361.0,,Orbit_4,Ruchira Mishra,ahmchealth.com,
,0015j00000DA1PlAAL,,0015j00000DA1PlAAL,AstraZeneca,AstraZeneca,Life Sciences,Value,Level 1,Innovaccer,Customer,Top,DE,,Shyam Dattani,Yes,,,LS_All,Aditya Nandwana,astrazeneca.com,
,0015j00000DA1PnAAL,,0015j00000DA1PnAAL,Arkansas Blue Cross And Blue Shield,Arkansas Blue Cross And Blue Shield,Payer,Value; Experience; PQS,Level 1,,Prospect,Top,AR,,John Specht,,,,Payer_Orange,Ritika Shaw,arkansasbluecross.com,
,0015j00000DA1PoAAL,,0015j00000DA1PoAAL,Palomar Health,Palomar Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,CA,,David Willyard,,609.0,,Orbit_4,Ruchira Mishra,palomarhealth.org,
,0015j00000DA1PpAAL,,0015j00000DA1PpAAL,Elevance Health,Elevance Health,Payer,Value; Experience; PQS,Level 1,,Previous Customer,Top,IN,,John Specht,,,,Payer_Orange,Ritika Shaw,elevancehealth.com,
,0015j00000DA1PqAAL,,0015j00000DA1PqAAL,Amida Care,Amida Care,Payer,Value; Experience; PQS,Level 1,,Target,Top,NY,,John Specht,,,,Payer_Orange,Ritika Shaw,amidacareny.org,
,0015j00000DA1PxAAL,,0015j00000DA1PxAAL,Amgen,Amgen,Life Sciences,Value,Level 1,,Suspect,Top,CA,,Shyam Dattani,,,,LS_All,Aditya Nandwana,amgen.com,
,0015j00000DA1Q0AAL,,0015j00000DA1Q0AAL,Curana Health,Curana Health,Payer,Value; Experience; Productivity; PQS,Level 1,Innovaccer,Customer,Top,VA,,Alexander J. Keltner,Yes,,,Payer_Blue,Abhishek Gautam,curanahealth.com,
,0015j00000DA1Q3AAL,,0015j00000DA1Q3AAL,Alignment Healthcare,Alignment Healthcare,Payer,Value; Experience,Level 1,,Suspect,Top,CA,,Michael Rime,,,,Payer_Green,Dhanvir Singh,alignmenthealth.com,
,0015j00000DA1Q6AAL,,0015j00000DA1Q6AAL,UST Healthproof,UST Healthproof,Payer,Value; Experience; Productivity; PQS,Level 1,Innovaccer,Customer,Top,VA,,Alexander J. Keltner,Yes,,,Payer_Blue,Abhishek Gautam,advantasure.com,
,0015j00000DA1QSAA1,,0015j00000DA1QSAA1,Communicare Health Services,Communicare Health Services,Provider,Value; Experience; Gravity,Level 1,,Target,Enterprises,OH,,Keg Avakian,,6.0,,Axis_3,Shivam Chaddha,communicarehealth.com,
,0015j00000DA1THAA1,,0015j00000DA1THAA1,El Camino Health,El Camino Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,CA,,David Willyard,,690.0,,Orbit_4,Ruchira Mishra,elcaminohealth.org,
,0015j00000DA1TPAA1,,0015j00000DA1TPAA1,Wisconsin Physicians Service Insurance Corporation,Wisconsin Physicians Service Insurance Corporation,Payer,Value; Experience; PQS,Level 1,,Suspect,Top,WI,900000000.0,Hannah Schuyler,,,,Payer_Pink,Abhinav Pandey,wpshealth.com.,
,0015j00000DA1TQAA1,,0015j00000DA1TQAA1,Walgreens,Walgreens,Provider,Value; Experience; Productivity; PQS,Level 1,Innovaccer;PQS,Customer,Strategics,IL,,Jay Levine,Yes,,,Orbit_2,Riddhimaan Bhattacharyya,walgreens.com,
,0015j00000DA1TWAA1,,0015j00000DA1TWAA1,Vaya Health,Vaya Health,Payer,Value; Experience; PQS,Level 1,,Prospect,Top,NC,,Alexander J. Keltner,,,,Payer_Blue,Abhishek Gautam,vayahealth.com,
,0015j00000DA1TbAAL,,0015j00000DA1TbAAL,University Of California Health,University Of California Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Previous Customer,Strategics,CA,,Baz Patel,,10933.0,,Orbit_1,Runit Abraham,health.universityofcalifornia.edu,
,0015j00000DA1TcAAL,,0015j00000DA1TcAAL,Universal Health Services,Universal Health Services,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Strategics,PA,,Jay Levine,,7440.0,,Orbit_2,Riddhimaan Bhattacharyya,uhs.com,
,0015j00000DA1TfAAL,,0015j00000DA1TfAAL,UCB Pharma,UCB Pharma,Life Sciences,Value,Level 1,,Suspect,Top,GA,,Gina Black,,,,LS_All,Kumar Shanu Goswami,ucb.com,
,0015j00000DA1TkAAL,,0015j00000DA1TkAAL,Teva Pharmaceuticals,Teva Pharmaceuticals,Life Sciences,Value,Level 1,,Target,Top,NJ,,Shyam Dattani,,,,LS_All,Aditya Nandwana,tevapharm.com,
,0015j00000DA1XIAA1,,0015j00000DA1XIAA1,Omada Health,Omada Health,Speciality,Experience,Level 1,,Suspect,Top,CA 1,,Anirudh kanwar,,,100.0,Quantum_2,Yash raj,omadahealth.com,
,0015j00000DA1Z1AAL,,0015j00000DA1Z1AAL,Somatus,Somatus,Speciality,Value; Experience,Level 1,,Target,Top,VA,,Will Pettinger,,,10.0,Quantum_1,Alishah Rehman,somatus.com,
,0015j00000DA1ftAAD,,0015j00000DA1ftAAD,McKesson,McKesson,Speciality,Value; Experience; PQS; Gravity,Level 1,PQS,Customer,Top,TX,,Will Pettinger,Yes,,10000.0,Quantum_1,Alishah Rehman,mckesson.com,
,0015j00000DA1kHAAT,,0015j00000DA1kHAAT,Care New England,Care New England,Provider,Experience; Productivity,Level 1,,Previous Customer,Enterprises,RI,,Tom Sweeny,,1239.0,,Orbit_6,Aarti Wadhwa,carenewengland.org,
,0015j00000DA1kPAAT,,0015j00000DA1kPAAT,Grady Health System,Grady Health System,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,GA,,Brian Strok,,1154.0,,Vector_4,Yash Bhandari,gradyhealth.org,
,0015j00000DA1kQAAT,,0015j00000DA1kQAAT,Quorum Health Corporation,Quorum Health Corporation,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,TN,,Mitch Anderson,,985.0,,Axis_4,Anadi Shukla,quorumhealth.com,
,0015j00000DA1kRAAT,,0015j00000DA1kRAAT,UofL Health,UofL Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,KY,1800000.0,Whitney Wilson,,1398.0,,Axis_5,Phalya Jhamb,uoflhealth.org,
,0015j00000DA1lFAAT,,0015j00000DA1lFAAT,Department Of Health Abu Dhabi,Department Of Health Abu Dhabi,International,Value,Level 1,,Target,Top,Abu Dhabi,,Akhter Hemayoun,,,,International_ME1,Mohammad Ayyub,doh.gov.ae,
,0015j00000DA1lPAAT,,0015j00000DA1lPAAT,Strive Health,Strive Health,Speciality,Value; Experience; Productivity,Level 1,Innovaccer;Cured,Customer,Top,CO,,Will Pettinger,Yes,,430.0,Quantum_1,Alishah Rehman,strivehealth.com,
,0015j00000DA1lhAAD,,0015j00000DA1lhAAD,One Oncology,One Oncology,Speciality,Value; Experience,Level 1,,Suspect,Top,TN,,Anirudh kanwar,,,560.0,Quantum_2,Yash raj,oneoncology.com,
,0015j00000DA1liAAD,,0015j00000DA1liAAD,Envision Healthcare,Envision Healthcare,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,TN,,Mitch Anderson,,,,Axis_4,Anadi Shukla,envisionphysicianservices.com,
,0015j00000DA1pAAAT,,0015j00000DA1pAAAT,Parkland Health,Parkland Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,TX,,Kevin Arlington,,1442.0,,Vector_5,Sandeep Prashar,parklandhealth.org,
,0015j00000DA1pDAAT,,0015j00000DA1pDAAT,Humboldt Park Health,Humboldt Park Health,Provider,Value; Productivity; Gravity,Level 1,,Target,Enterprises,IL,,Ryan Raess,,131.0,,Axis_6,Apoorv Malik,hph.care,
,0015j00000DA1pNAAT,,0015j00000DA1pNAAT,Lexington Medical Center,Lexington Medical Center,Provider,Value; Experience; Productivity; Gravity,Level 1,,Prospect,Enterprises,SC,,Brian Strok,,914.0,,Vector_4,Yash Bhandari,lexmed.com,
,0015j00000DA1phAAD,,0015j00000DA1phAAD,Englewood Hospital And Medical Center,Englewood Hospital And Medical Center,Provider,Value; Experience; Productivity,Level 1,,Suspect,Enterprises,NJ,,Brian Ednie,,1098.0,,Vector_2,Aditya Bhatt,englewoodhealth.org,
,0015j00000DA1piAAD,,0015j00000DA1piAAD,Eisenhower Health,Eisenhower Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,CA,,David Willyard,,892.0,,Orbit_4,Ruchira Mishra,eisenhowerhealth.org,
,0015j00000DA1pwAAD,,0015j00000DA1pwAAD,Florida Cancer Specialists And Research Institute,Florida Cancer Specialists And Research Institute,Speciality,Value; Experience,Level 1,,Target,Top,FL,,Will Pettinger,,281.0,305.0,Quantum_1,Alishah Rehman,flcancer.com,
,0015j00000DA1pyAAD,,0015j00000DA1pyAAD,Tennessee Orthopaedic Alliance,Tennessee Orthopaedic Alliance,Speciality,Value; Experience,Level 1,,Target,Top,TN,,Anirudh kanwar,,104.0,36.0,Quantum_2,Yash raj,toa.com,
,0015j00000DA1qEAAT,,0015j00000DA1qEAAT,Roswell Park Comprehensive Cancer Center,Roswell Park Comprehensive Cancer Center,Speciality,Value; Experience,Level 1,,Target,Top,NY,,Anirudh kanwar,,438.0,352.0,Quantum_2,Yash raj,roswellpark.org,
,0015j00000DA1qHAAT,,0015j00000DA1qHAAT,Innovative Renal Care,Innovative Renal Care,Speciality,Value; Experience,Level 1,,Target,Top,TN,,Anirudh kanwar,,,400.0,Quantum_2,Yash raj,irc.health,
,0015j00000DA1qPAAT,,0015j00000DA1qPAAT,Duly Health And Care,Duly Health And Care,Provider,Experience; Productivity,Level 1,Innovaccer,Customer,Enterprises,IL,,Ryan Raess,Yes,,895.0,Axis_6,Apoorv Malik,dulyhealthandcare.com,
,0015j00000DA1qwAAD,,0015j00000DA1qwAAD,Onvida Health,Onvida Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,AZ,,Kelley Gray,,631.0,,Axis_1,Rishav S,onvidahealth.org,
,0015j00000DA1r3AAD,,0015j00000DA1r3AAD,University Of Arkansas For Medical Sciences Medical Center,University Of Arkansas For Medical Sciences Medical Center,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,AR,,Danielle Strother,,1111.0,,Vector_3,Vaibhav Jain,uamshealth.com,
,0015j00000DA1r9AAD,,0015j00000DA1r9AAD,University Hospital,University Hospital,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,NJ,,Brian Ednie,,501.0,,Vector_2,Aditya Bhatt,uhnj.org,
,0015j00000DA1sxAAD,,0015j00000DA1sxAAD,Marshall Health Network,Marshall Health Network,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,WV,,Ryan Grace,,1244.0,,Vector_6,Piyush Rana,marshallhealthnetwork.org,
,0015j00000DA1tIAAT,,0015j00000DA1tIAAT,Illinois Bone & Joint Institute,Illinois Bone & Joint Institute,Speciality,Value; Experience,Level 1,,Suspect,Top,IL,,Anirudh kanwar,,178.0,150.0,Quantum_2,Yash raj,ibji.com,
,0015j00000DA1tQAAT,,0015j00000DA1tQAAT,Blessing Health System,Blessing Health System,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,IL,,Ryan Grace,,456.0,,Vector_6,Piyush Rana,blessinghealth.org,
,0015j00000DA1tlAAD,,0015j00000DA1tlAAD,Greater Baltimore Medical Center,Greater Baltimore Medical Center,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,MD,,Ryan Raess,,1094.0,,Axis_6,Apoorv Malik,gbmc.org,
,0015j00000DA1tmAAD,,0015j00000DA1tmAAD,Genesis Physicians Group,Genesis Physicians Group,Provider,Value; Productivity; Gravity,Level 1,,Target,Enterprises,TX,,Mitch Anderson,,,,Axis_4,Anadi Shukla,genesisdocs.org,
,0015j00000DA1wIAAT,,0015j00000DA1wIAAT,Select Medical Corporation,Select Medical Corporation,Speciality,Experience; Productivity,Level 1,,Suspect,Top,PA,,Will Pettinger,,769.0,,Quantum_1,Alishah Rehman,selectmedical.com,
,0015j00000DA1wMAAT,,0015j00000DA1wMAAT,HarmonyCares,HarmonyCares,Speciality,Value; Gravity,Level 1,,Suspect,Top,MI,,Will Pettinger,,,,Quantum_1,Alishah Rehman,harmonycares.com,
,0015j00000DA1wlAAD,,0015j00000DA1wlAAD,MED CENTER HEALTH,MED CENTER HEALTH,Provider,Value; Productivity; Gravity,Level 1,,Suspect,Enterprises,KY,,Whitney Wilson,,605.0,,Axis_5,Phalya Jhamb,medcenterhealth.org,
,0015j00000DA1wnAAD,,0015j00000DA1wnAAD,Covenant Health,Covenant Health,Provider,Value; Experience; Productivity; Gravity,Level 1,,Suspect,Enterprises,MA,,Tom Sweeny,,653.0,,Orbit_6,Aarti Wadhwa,covenanthealth.net,
,0015j00000DA1woAAD,,0015j00000DA1woAAD,Childrens Hospital Of Wisconsin,Childrens Hospital Of Wisconsin,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,WI,,Ryan Grace,,,,Vector_6,Piyush Rana,childrenswi.org,
,0015j00000DA1wpAAD,,0015j00000DA1wpAAD,One Brooklyn Health System,One Brooklyn Health System,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,NY,,Brian Ednie,,679.0,,Vector_2,Aditya Bhatt,onebrooklynhealth.org,
,0015j00000DA1wqAAD,,0015j00000DA1wqAAD,Great Lakes Health System Of Western New York,Great Lakes Health System Of Western New York,Provider,Value; Experience; Productivity; Gravity,Level 1,,Target,Enterprises,NY,,Brian Ednie,,2602.0,,Vector_2,Aditya Bhatt,greatlakeshealth.com,
,0015j00000DA1xOAAT,,0015j00000DA1xOAAT,Unified Womens Healthcare(Unified Physician Management),Unified Womens Healthcare(Unified Physician Management),Speciality,Value; Experience; Productivity,Level 1,,Suspect,Top,FL,,Will Pettinger,,,1500.0,Quantum_1,Alishah Rehman,unifiedwomenshealthcare.com,
,0015j00000DA1zzAAD,,0015j00000DA1zzAAD,Healthcare Partners IPA,Healthcare Partners IPA,Provider,Value; Productivity; Gravity,Level 1,,Target,Enterprises,NY,,James Campbell,,,5072.0,Axis_2,Jayesh Jatolia,healthcarepartnersny.com,
